LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001
1,113,120,31,1,1,1,B4,1,BS04,100,100,100,100,100,100,100,100,100,99,98,96.5,68.30000305,35.40000153,
2,113,113,31,2,1,1,B16,1,BG16,100,100,100,100,100,100,100,100,100,99,99,95.90000153,64.19999695,36.90000153,
2,113,124,31,2,1,2,B11,1,BG11,100,100,100,100,100,100,100,100,99,98,97,95.90000153,77.69999695,36.40000153,
1,114,113,31,1,1,1,B6,1,BS06,100,100,100,100,100,100,100,100,100,97,94,91.5,66,34.5,
1,114,115,31,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,100,99,98,98,96.69999695,65.30000305,27.60000038,
1,114,124,31,1,1,2,B1,1,BS01,100,100,100,100,100,100,100,100,100,96,92,88.09999847,62.59999847,27.79999924,
2,117,115,31,2,1,2,B13,1,BG13,100,100,100,100,100,100,100,100,100,99,98,97.80000305,73.69999695,39.5,
1,118,114,31,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,100,97,96,94.5,66.59999847,37.20000076,
1,118,115,31,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,100,99,98,98,96.69999695,65.30000305,27.60000038,
2,118,116,31,2,1,1,B15,1,BG15,100,100,100,100,100,100,100,100,100,99,98,97.5,70.5,39.20000076,
1,120,114,31,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,100,97,96,94.5,66.59999847,37.20000076,
2,120,115,31,2,1,2,B13,1,BG13,100,100,100,100,100,100,100,100,100,99,98,97.80000305,73.69999695,39.5,
2,122,115,31,2,1,2,B13,1,BG13,100,100,100,100,100,100,100,100,100,99,98,97.80000305,73.69999695,39.5,
1,123,114,31,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,100,97,96,94.5,66.59999847,37.20000076,
1,123,115,31,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,100,99,98,98,96.69999695,65.30000305,27.60000038,
2,123,115,31,2,1,2,B13,1,BG13,100,100,100,100,100,100,100,100,100,99,98,97.80000305,73.69999695,39.5,
1,124,113,31,1,1,1,B6,1,BS06,100,100,100,100,100,100,100,100,100,97,94,91.5,66,34.5,
1,124,114,31,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,100,97,96,94.5,66.59999847,37.20000076,
1,3023,3023,31,1,1,2,TP1,1,BS55,100,100,100,100,100,99,98,93,82,43,10,1.700000048,1.200000048,0.300000012,0.200000003
1,4019,4019,31,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,99,93.69999695,56.20000076,27.79999924,
1,6700,6700,31,1,1,1,BA1,2,BS01,100,100,100,100,100,100,100,100,100,99,99,96.90000153,43.79999924,17.60000038,
1,6702,6702,31,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,99,62,48,40.5,15.89999962,7.099999905,
1,7050,7050,31,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,99,97,94,92,91.59999847,58.40000153,29.79999924,
1,A330,1030,31,1,1,1,BA1,2,BS01,100,100,100,100,100,100,100,100,100,99,99,97.40000153,40.90000153,15.5,
1,A340,1030,31,1,1,1,BA1,2,BS01,100,100,100,100,100,100,100,100,100,99,99,97.40000153,40.90000153,15.5,
1,A350,1030,31,1,1,2,TP1,2,BS55,100,100,100,100,100,100,100,100,100,99,99,97.59999847,44.70000076,14.69999981,
1,A351,1030,31,1,1,2,TP1,2,BS55,100,100,100,100,100,100,100,100,100,99,99,97.59999847,44.70000076,14.69999981,
1,A353,1030,31,1,1,2,TP1,2,BS55,100,100,100,100,100,100,100,100,100,99,99,97.59999847,44.70000076,14.69999981,
3,101,106,32,3,1,2,B2,1,BG02,100,99,93,88,81,69,62,49,38,24,16,11,7.900000095,3.700000048,
3,101,109,32,3,1,2,B3,1,BG03,100,96,93,88,83,71,62,48,37,23,16,10.89999962,7.5,2.200000048,
3,102,109,32,3,1,2,B3,1,BG03,100,96,93,88,83,71,62,48,37,23,16,10.89999962,7.5,2.200000048,
3,104,101,32,3,1,2,B1,1,BG01,100,94,88,81,77,66,60,48,38,24,17,11.39999962,7.5,3.299999952,
1,105,109,32,1,1,2,B28,1,BS03,100,100,100,100,100,100,100,99,98,81,58,40.09999847,14.10000038,1.399999976,
2,216,219,38,2,1,2,B6,1,BG06,100,100,100,100,100,100,100,99,99,98,97,95.59999847,83.69999695,47.79999924,
1,217,215,38,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,100,99,99,97.80000305,71.90000153,40.29999924,
1,217,224,38,1,1,2,B8,1,BS08,100,100,100,100,100,100,100,100,100,99,99,96.59999847,71.90000153,36.29999924,
1,217,260,38,1,1,2,B1,1,BS01,100,100,100,100,100,100,100,100,100,99,99,97.5,73.69999695,43.29999924,
2,217,222,38,2,3,2,BAX03,4,BSX03,100,100,100,99,98,98,97,96,94,92,90,87.5,63.79999924,36.09999847,
2,217,260,38,2,1,2,B1,1,BG01,100,100,100,99,99,99,99,98,97,94,90,87.80000305,66.5,35.90000153,
1,218,220,38,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,100,99,99,97.40000153,68.09999847,39.59999847,
2,218,217,38,2,1,2,B04,1,BG04,100,100,100,100,100,100,100,99,99,97,95,93.19999695,70.09999847,35.5,
2,218,224,38,2,1,2,B8,1,BG08,100,100,100,100,100,100,100,99,99,97,94,91.40000153,74.90000153,36.20000076,
2,218,263,38,2,1,2,B7,1,BG07,100,100,100,100,100,100,100,99,99,97,96,93.59999847,70.09999847,37.90000153,
1,219,220,38,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,100,99,99,97.40000153,68.09999847,39.59999847,
2,219,215,38,2,1,2,B2,1,BG02,100,100,100,100,100,100,100,100,100,99,98,96.80000305,72.80000305,38.20000076,
2,219,220,38,2,1,2,B5,1,BG05,100,100,100,100,100,100,100,99,99,97,95,93,71,37.29999924,
2,219,260,38,2,1,2,B1,1,BG01,100,100,100,99,99,99,99,98,97,94,90,87.80000305,66.5,35.90000153,
3,203,204,32,3,1,2,B5,1,BG05,100,100,95,92,86,71,62,48,37,23,16,11.30000019,6.300000191,2.5,
3,203,207,32,3,1,2,B4,1,BG04,100,100,97,89,83,71,64,52,41,25,17,11.80000019,6.199999809,2.599999905,
3,203,210,32,3,1,2,B6,1,BG06,100,100,95,91,85,74,66,52,41,25,16,11.19999981,6.300000191,2.299999952,
1,204,211,32,1,1,2,B31,1,BS03,100,100,100,100,99,98,97,95,93,83,69,53.59999847,30.39999962,10.19999981,
3,204,201,32,3,1,2,B2,1,BG02,100,97,94,87,80,70,62,49,39,25,17,11.30000019,7.400000095,2.099999905,
3,204,205,32,3,1,1,B1,1,BG01,100,100,96,90,84,71,63,50,39,24,16,11.69999981,6.300000191,2.200000048,
3,204,206,32,3,1,2,B7,1,BG07,100,99,98,94,91,82,76,63,53,37,27,19.20000076,10,3.099999905,
3,204,211,32,3,1,2,B3,1,BG03,100,100,98,95,91,79,70,56,44,26,16,10.30000019,6.599999905,2.599999905,
1,205,205,32,1,1,1,B29,1,BS01,100,100,99,96,93,90,89,86,84,73,58,45.90000153,36.59999847,13.89999962,
3,205,204,32,3,1,2,B5,1,BG05,100,100,95,92,86,71,62,48,37,23,16,11.30000019,6.300000191,2.5,
3,205,211,32,3,1,2,B3,1,BG03,100,100,98,95,91,79,70,56,44,26,16,10.30000019,6.599999905,2.599999905,
1,206,211,32,1,1,2,B31,1,BS03,100,100,100,100,99,98,97,95,93,83,69,53.59999847,30.39999962,10.19999981,
3,206,204,32,3,1,2,B5,1,BG05,100,100,95,92,86,71,62,48,37,23,16,11.30000019,6.300000191,2.5,
3,206,207,32,3,1,2,B4,1,BG04,100,100,97,89,83,71,64,52,41,25,17,11.80000019,6.199999809,2.599999905,
3,206,211,32,3,1,2,B3,1,BG03,100,100,98,95,91,79,70,56,44,26,16,10.30000019,6.599999905,2.599999905,
3,207,201,32,3,1,2,B2,1,BG02,100,97,94,87,80,70,62,49,39,25,17,11.30000019,7.400000095,2.099999905,
3,207,206,32,3,1,2,B7,1,BG07,100,99,98,94,91,82,76,63,53,37,27,19.20000076,10,3.099999905,
3,207,207,32,3,1,2,B4,1,BG04,100,100,97,89,83,71,64,52,41,25,17,11.80000019,6.199999809,2.599999905,
1,208,210,32,1,1,2,B34,1,BS06,100,100,100,100,100,100,100,100,100,95,85,66.09999847,34.20000076,8.100000381,
1,209,207,32,1,1,2,B32,1,BS04,100,100,100,98,98,96,96,95,93,86,74,58.29999924,28.29999924,6.900000095,
1,210,210,32,1,1,2,B34,1,BS06,100,100,100,100,100,100,100,100,100,95,85,66.09999847,34.20000076,8.100000381,
3,210,201,32,3,1,2,B2,1,BG02,100,97,94,87,80,70,62,49,39,25,17,11.30000019,7.400000095,2.099999905,
1,211,211,32,1,1,2,B31,1,BS03,100,100,100,100,99,98,97,95,93,83,69,53.59999847,30.39999962,10.19999981,
1,1020,1020,32,1,1,2,TP1,1,BS92,100,100,100,100,100,100,100,97,89,48,26,11.89999962,7.400000095,3,2.599999905
1,2027,2027,32,1,1,2,TP1,1,BS93,100,100,100,99,98,97,96,92,83,72,66,50.79999924,24.79999924,9.399999619,6.300000191
1,A351,1021,32,1,1,1,BA*,1,BS**,100,100,98,95,91,85,82,70,61,45,35,26,19.10000038,9.399999619,7.199999809
1,A352,1021,32,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,100,100,70,48,32,19.20000076,6,3.799999952
1,A430,3010,32,1,1,1,BA*,1,BS**,100,100,98,98,96,91,88,71,49,27,24,17,11.19999981,3.099999905,2.400000095
1,A454,3010,32,1,1,2,BA*,1,BS**,100,100,100,99,98,95,92,81,56,35,27,21.89999962,14.10000038,3.599999905,2.5
1,A454,3010,32,1,1,1,BA*,1,BS**,100,100,98,98,96,91,88,71,49,27,24,17,11.19999981,3.099999905,2.400000095
1,A457,3010,32,1,1,2,BA*,1,BS**,100,100,100,99,98,95,92,81,56,35,27,21.89999962,14.10000038,3.599999905,2.5
1,A458,3010,32,1,1,2,BA*,1,BS**,100,100,100,99,98,95,92,81,56,35,27,21.89999962,14.10000038,3.599999905,2.5
1,A460,3010,32,1,1,2,BA*,1,BS**,100,100,100,99,98,95,92,81,56,35,27,21.89999962,14.10000038,3.599999905,2.5
1,A461,3010,32,1,1,1,BA*,1,BS**,100,100,98,98,96,91,88,71,49,27,24,17,11.19999981,3.099999905,2.400000095
1,A463,3010,32,1,1,1,BA*,1,BS**,100,100,98,98,96,91,88,71,49,27,24,17,11.19999981,3.099999905,2.400000095
1,A464,3010,32,1,1,1,BA*,1,BS**,100,100,98,98,96,91,88,71,49,27,24,17,11.19999981,3.099999905,2.400000095
1,B340,7000,32,1,1,2,TP1,1,BS93,100,91,89,86,84,80,77,67,48,23,15,11.19999981,6.800000191,2.799999952,1.5
1,501,502,34,1,1,2,BA4,1,BS01,100,100,98,95,93,91,90,87,81,64,36,20.20000076,12.89999962,7.5,
1,501,505,34,1,1,2,TP1,1,BS55,100,100,100,100,99,98,97,96,93,74,44,30.10000038,11.10000038,5.699999809,
1,507,505,34,1,1,2,TP1,1,BS55,100,100,100,100,99,98,97,96,93,74,44,30.10000038,11.10000038,5.699999809,
1,508,502,34,1,1,2,BA4,1,BS01,100,100,98,95,93,91,90,87,81,64,36,20.20000076,12.89999962,7.5,
1,509,502,34,1,1,2,BA4,1,BS01,100,100,98,95,93,91,90,87,81,64,36,20.20000076,12.89999962,7.5,
1,1638,1638,34,1,1,2,TP1,1,BS55,100,100,99,96,93,90,86,83,81,61,19,10.69999981,8,4.5,4.099999905
1,103,102,35,1,5,1,BA501,2,BS301,100,100,100,100,99,99,98,93,88,80,68,46.59999847,27.10000038,10.60000038,
1,103,102,35,1,5,2,BA502,2,BS302,100,100,100,100,100,99,98,94,90,83,78,71.19999695,55.70000076,5.699999809,
1,103,110,35,1,5,2,BA507,1,BS308,100,100,100,100,100,99,99,97,96,94,91,85.80000305,70,58.09999847,
1,104,104,35,1,5,2,BA504,1,BS304,100,100,98,95,93,90,88,85,82,77,74,68.40000153,53.09999847,25.29999924,
1,105,105,35,1,1,2,B3,1,BS03,100,100,100,100,100,99.19999695,98.80000305,98.5,98.09999847,96.90000153,94.30000305,86.40000153,72.40000153,45.29999924,
1,105,111,35,1,5,1,BA508,2,BS309,100,100,100,100,99,99,98,97,97,95,92,86.59999847,70,47.09999847,
1,106,109,35,1,1,2,B5,1,BS05,100,100,100,100,100,98.5,97.90000153,94.19999695,90.09999847,84.19999695,78.5,66.69999695,47.79999924,26.60000038,
1,110,102,35,1,5,2,BA502,2,BS302,100,100,100,100,100,99,98,94,90,83,78,71.19999695,55.70000076,5.699999809,
1,110,103,35,1,1,2,B2,1,BS02,100,100,100,100,100,99.80000305,99.80000305,99.40000153,98.30000305,95.80000305,93.40000153,89.59999847,75,50.5,
1,110,105,35,1,1,2,B3,1,BS03,100,100,100,100,100,99.19999695,98.80000305,98.5,98.09999847,96.90000153,94.30000305,86.40000153,72.40000153,45.29999924,
1,111,111,35,1,5,2,BA510,2,BS311,100,98,98,95,94,91,90,86,81,68,57,50.40000153,42.29999924,26.79999924,
1,503,501,35,1,4,1,BA501,7,BS301,100,100,100,98,95,90,89,82,75,63,57,46.09999847,20.10000038,9.199999809,
1,504,501,35,1,4,1,BA501,7,BS301,100,100,100,98,95,90,89,82,75,63,57,46.09999847,20.10000038,9.199999809,
1,504,503,35,1,4,1,BA303,2,BS306,100,100,100,100,100,99,98,94,88,71,61,50.70000076,37.09999847,21.79999924,
1,505,501,35,1,4,1,BA501,7,BS301,100,100,100,98,95,90,89,82,75,63,57,46.09999847,20.10000038,9.199999809,
1,505,504,35,1,4,1,BAX01,3,BSX01,100,100,100,100,100,99,99,96,91,65,51,37.5,25.79999924,15.89999962,
1,507,504,35,1,4,1,BAX01,3,BSX01,100,100,100,100,100,99,99,96,91,65,51,37.5,25.79999924,15.89999962,
1,507,506,35,1,4,1,BA502,3,BS302,100,100,100,98,98,96,94,90,84,68,58,48.5,38.79999924,23.5,
1,508,502,35,1,4,1,BA506,3,BS309,100,97,97,97,96,93,92,86,83,66,57,46.90000153,34.40000153,20,
1,508,508,35,1,4,1,BA505,3,BS308,100,100,99,98,95,88,83,73,62,49,42,32.70000076,20.29999924,11,
1,1003,1003,35,1,1,2,TP1,1,BS55,88,83,78,74,70,64,59,51,44,33,30,25.70000076,15,3.5,0
1,802,802,36,1,4,1,BAX05,1,BSX05,100,100,100,95,90,82,78,69,62,56,49,30.39999962,21.10000038,9,
1,A320,1643,36,1,1,2,TP1,1,BS55,100,100,100,99,98,97,95,89,71,20,12,9,7.300000191,0.5,0.400000006
1,A330,1643,36,1,1,1,BX02,1,BSX02,100,100,100,99,98,96,94,89,77,30,18,13.60000038,10.60000038,1.5,1.5
1,B340,1644,36,1,1,2,TP1,1,BS55,100,96,94,90,88,85,82,74,56,14,4,2.099999905,1,0,0
1,202,210,37,1,5,2,BAX15,2,BSX15,100,100,100,100,100,100,100,98,92,78,72,64.69999695,49.5,24,
1,205,201,37,1,5,2,BAX11,1,BSX11,100,100,100,100,100,100,100,99,98,95,91,89.90000153,60.90000153,26.5,
1,211,208,37,1,1,1,B6,1,BS06,100,100,100,100,100,100,100,100,100,99,93,70.69999695,56.29999924,28.10000038,23.89999962
1,259,205,37,1,5,2,BAX10,1,BSX10,100,100,100,100,100,100,99,98,92,75,70,60.70000076,41.5,15.69999981,
1,260,212,37,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,99,90,81,67.30000305,50.90000153,25.79999924,
1,802,802,37,1,2,2,BAX08,1,BSX08,100,100,100,100,100,100,100,100,100,81,56,39.09999847,30.89999962,16.39999962,
1,802,802,37,1,2,2,BAX04,1,BSX04,100,100,100,100,100,99,99,99,98,81,46,22.29999924,16.5,7,
1,1024,1024,37,1,1,2,TP1,1,BS55,100,100,100,98,98,97,97,95,88,72,47,25.39999962,23.10000038,8.199999809,7
1,1028,1028,37,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,99,93,55,8.800000191,8.399999619,6,5
1,1814,1814,37,1,1,2,TP1,1,BS55,100,100,100,97,95,90,87,83,81,70,54,42,42,23.20000076,20.70000076
1,2819,2819,37,1,1,1,BX02,1,BSX02,100,100,100,100,100,100,100,99,95,81,70,57.29999924,41,12.5,9
1,3011,3011,37,1,1,2,TPX02,1,BSX02,100,100,100,100,99,99,99,97,96,71,36,23.5,20,9.199999809,9.199999809
1,3807,3807,37,1,1,1,BX01,1,BSX01,100,100,100,100,100,100,100,98,88,57,41,28.5,19,8,6.5
1,213,263,38,1,1,2,B7,1,BS07,100,100,100,100,100,100,100,100,100,99,99,97.40000153,73.30000305,40.40000153,
1,214,219,38,1,1,2,B6,1,BS06,100,100,100,100,100,100,100,100,100,99,99,97.59999847,75.69999695,42.09999847,
1,214,260,38,1,1,2,B1,1,BS01,100,100,100,100,100,100,100,100,100,99,99,97.5,73.69999695,43.29999924,
1,215,217,38,1,1,2,B04,1,BS04,100,100,100,100,100,100,100,100,100,99,99,97.19999695,55.29999924,36.20000076,
1,215,220,38,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,100,99,99,97.40000153,68.09999847,39.59999847,
1,215,224,38,1,1,2,B8,1,BS08,100,100,100,100,100,100,100,100,100,99,99,96.59999847,71.90000153,36.29999924,
2,215,220,38,2,1,2,B5,1,BG05,100,100,100,100,100,100,100,99,99,97,95,93,71,37.29999924,
2,215,223,38,2,3,2,BAX02,4,BSX02,100,100,100,99,99,99,99,98,97,96,95,90,59.29999924,32.70000076,
2,216,215,38,2,3,2,BAX01,5,BSX01,100,100,100,100,100,99,99,99,98,96,94,89.5,60.5,31.60000038,
1,602,608,19,1,2,2,BAX05,5,BSX05,100,100,100,99,99,99,99,97,95,86,71,57.40000153,38.90000153,21.70000076,
1,605,605,19,1,1,1,TP-1,1,BS-55,100,100,100,100,99,99,98,96,91,70,50,48,37.20000076,19.20000076,
1,659,605,19,1,1,1,TP-1,1,BS-55,100,100,100,100,99,99,98,96,91,70,50,48,37.20000076,19.20000076,
1,659,608,19,1,2,2,BAX05,5,BSX05,100,100,100,99,99,99,99,97,95,86,71,57.40000153,38.90000153,21.70000076,
1,702,707,19,1,1,1,TP2,2,BS02,100,100,100,100,100,100,100,100,100,92,79,54.29999924,47.59999847,25.5,21.29999924
2,703,707,19,2,1,1,TP2,2,BG04,100,100,100,100,100,100,100,98,95,81,62,45,34.70000076,17.79999924,14.69999981
2,704,702,19,2,1,1,TP1,2,BG02,100,100,100,100,100,100,100,98,95,82,63,44.40000153,33.59999847,16.20000076,12.30000019
2,707,702,19,2,1,1,TP1,2,BG02,100,100,100,100,100,100,100,98,95,82,63,44.40000153,33.59999847,16.20000076,12.30000019
2,707,705,19,2,1,1,TP3,2,BG06,100,100,100,100,100,100,100,98,94,78,57,39.59999847,31.20000076,15.10000038,11.89999962
1,1044,1044,19,1,1,2,TP1,1,BS55,100,100,100,100,99,99,99,98,96,88,76,65.30000305,43.79999924,21.60000038,
1,5042,5042,19,1,1,1,BX01,2,BSX01,100,100,100,97,97,96,95,93,89,76,59,43.5,28.10000038,13,
1,9116,9116,19,1,1,1,BA1,1,BS01,100,100,100,99,98,97,95,91,85,61,37,25.20000076,16.29999924,7,
1,A310,6150,19,1,1,1,BX03,1,BSX03,100,100,100,100,99,99,99,98,96,86,73,63.20000076,47,24.60000038,
2,102,105,20,2,2,1,BA323,6,BS315,100,100,100,100,100,100,100,100,100,94,70,38,23.5,17.60000038,15.5
1,103,109,20,1,1,2,B4,1,BS02,,,,,,,,,,,,,66,10.19999981,
1,104,101,20,1,1,7,B17,1,BS18,,,,,,,,,,,,,35,19.20000076,
1,104,102,20,1,1,2,B2,1,BS09,100,100,100,99,88,74,63,44,30,15,11,8.800000191,,,
1,109,112,20,1,1,2,B5,1,BS03,,,,,,,,,,,,,64.80000305,12,
2,109,109,20,2,2,2,BA315,3,BS309,100,100,100,100,100,100,100,100,100,94,65,24.29999924,17.39999962,12.80000019,12.69999981
1,110,101,20,1,1,7,B17,1,BS18,,,,,,,,,,,,,35,19.20000076,
1,110,101,20,1,1,2,B17,1,BS17,,,,,,,,,,,,,37,21.20000076,
1,111,105,20,1,1,2,B6,1,BS05,,,,,,,,,,,,,18.89999962,11.89999962,
1,112,103,20,1,1,2,B16,1,BS16,,,,,,,,,,,,,43.40000153,22.5,
1,112,103,20,1,2,2,BA325,2,BS316,100,100,100,100,100,100,100,100,100,97,48,43.20000076,27.89999962,18.89999962,18.10000038
1,161,161,20,1,1,2,B11,1,BS14,,,,,,,,,,,,,32,17,
1,161,162,20,1,1,2,B9,1,BS12,,,,,,,,,,,,,31.79999924,15,
1,162,161,20,1,1,2,B11,1,BS14,,,,,,,,,,,,,32,17,
1,201,207,20,1,1,7,B4,1,BS04,100,100,100,100,100,100,100,100,100,96,75,74.59999847,,,
1,201,210,20,1,1,7,B6,1,BS06,100,100,100,100,100,99,95,92,83,79,76,71.30000305,,,
1,201,212,20,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,100,100,98,95,93.5,71.59999847,42.40000153,
1,203,201,20,1,1,7,B2,1,BS02,100,100,100,100,100,100,100,100,100,96,92,92,,,
1,203,203,20,1,1,7,B1,1,BS01,100,100,100,100,100,100,100,99,97,75,64,62,42.09999847,23.79999924,
1,203,211,20,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,100,100,99,96,93.19999695,49.59999847,29.20000076,
1,204,210,20,1,1,7,B6,1,BS06,100,100,100,100,100,99,95,92,83,79,76,71.30000305,,,
1,205,203,20,1,1,2,B1,1,BS01,100,100,100,100,100,100,99,97,93,73,65,62.5,35.5,24.20000076,
1,205,211,20,1,1,7,B11,1,BS11,100,100,100,100,100,100,100,100,100,99,94,92.59999847,,,
1,205,211,20,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,100,100,99,96,93.19999695,49.59999847,29.20000076,
1,206,201,20,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,99,96,94,92.09999847,76.80000305,37.5,
1,206,209,20,1,2,1,BAX09,2,BSX09,100,100,100,100,100,100,100,100,99,98,94,90.09999847,60.20000076,34.70000076,32.40000153
1,206,210,20,1,1,2,B6,1,BS06,100,100,100,100,100,100,97,91,88,83,80,77.59999847,47.5,24.70000076,
1,206,259,20,1,1,7,B12,1,BS12,100,100,100,100,100,100,100,100,99,94,,77.59999847,,,
1,206,259,20,1,1,1,B12,1,BS12,100,100,100,100,100,100,100,98,98,93,82,76.90000153,48.20000076,29.89999962,
1,207,206,20,1,1,2,B3,1,BS03,100,100,100,100,100,100,100,99,98,92,88,86.90000153,56.20000076,34.5,
1,207,212,20,1,2,1,BAX07,2,BSX07,100,100,100,100,100,99,99,99,99,97,94,92.09999847,60,36.90000153,34.59999847
1,208,206,20,1,1,7,B3,1,BS03,100,100,100,100,100,100,100,100,100,91,84,84,,,
1,208,209,20,1,2,1,BAX09,2,BSX09,100,100,100,100,100,100,100,100,99,98,94,90.09999847,60.20000076,34.70000076,32.40000153
1,209,211,20,1,1,7,B11,1,BS11,100,100,100,100,100,100,100,100,100,99,94,92.59999847,,,
1,209,211,20,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,100,100,99,96,93.19999695,49.59999847,29.20000076,
1,209,212,20,1,1,7,B5,1,BS05,100,100,100,100,100,100,100,100,100,99,97,96.30000305,,,
1,209,259,20,1,1,7,B12,1,BS12,100,100,100,100,100,100,100,100,99,94,,77.59999847,,,
1,210,201,20,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,100,99,96,94,92.09999847,76.80000305,37.5,
1,210,207,20,1,1,7,B4,1,BS04,100,100,100,100,100,100,100,100,100,96,75,74.59999847,,,
1,211,203,20,1,1,7,B1,1,BS01,100,100,100,100,100,100,100,99,97,75,64,62,42.09999847,23.79999924,
1,211,209,20,1,2,1,BAX09,2,BSX09,100,100,100,100,100,100,100,100,99,98,94,90.09999847,60.20000076,34.70000076,32.40000153
1,211,210,20,1,1,7,B6,1,BS06,100,100,100,100,100,99,95,92,83,79,76,71.30000305,,,
1,211,210,20,1,1,2,B6,1,BS06,100,100,100,100,100,100,97,91,88,83,80,77.59999847,47.5,24.70000076,
1,211,259,20,1,1,7,B12,1,BS12,100,100,100,100,100,100,100,100,99,94,,77.59999847,,,
1,212,209,20,1,2,1,BAX09,2,BSX09,100,100,100,100,100,100,100,100,99,98,94,90.09999847,60.20000076,34.70000076,32.40000153
1,212,211,20,1,1,7,B11,1,BS11,100,100,100,100,100,100,100,100,100,99,94,92.59999847,,,
1,212,211,20,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,100,100,99,96,93.19999695,49.59999847,29.20000076,
1,259,259,20,1,1,1,B12,1,BS12,100,100,100,100,100,100,100,98,98,93,82,76.90000153,48.20000076,29.89999962,
1,1005,1005,20,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,99,98,97,95,86.80000305,64.5,41.40000153,
1,1010,1010,20,1,1,1,BA1,1,BS01,100,100,100,100,100,100,100,100,99,95,86,72.59999847,34.90000153,18.70000076,
1,A320,1010,21,1,1,1,BX02,2,BSX02,100,100,97,97,93,91,90,87,85,84,84,79.40000153,50.20000076,16.10000038,
1,A430,3016,21,1,1,1,BX04,1,BSX04,100,100,93,88,86,81,77,69,62,55,54,51.79999924,38.70000076,16,
2,114,113,22,2,1,2,B12,1,BG12,100,100,100,100,100,99.09999847,99,98.40000153,97.59999847,96.80000305,96.09999847,84.5,35.59999847,11.89999962,
1,115,117,22,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,99.90000153,99.80000305,99.59999847,99.30000305,95.69999695,40,12,
1,115,124,22,1,1,2,B3,1,BS03,100,100,100,100,100,99.09999847,98.90000153,98.69999695,98.59999847,98.40000153,98.30000305,93.30000305,48.5,24.89999962,
1,121,113,22,1,1,2,B6,1,BS06,100,100,100,100,99.59999847,99.59999847,99.40000153,99,98.59999847,97.80000305,96.80000305,92.09999847,53.79999924,25.39999962,
1,121,117,22,1,1,2,B5,1,BS05,100,100,100,100,100,100,100,99.90000153,99.80000305,99.59999847,99.30000305,95.69999695,40,12,
2,122,119,22,2,1,2,B1,1,BG01,100,100,100,100,100,100,100,99.90000153,99.5,98.90000153,98.5,87.30000305,37.5,9.399999619,
1,124,124,22,1,1,2,B3,1,BS03,100,100,100,100,100,99.09999847,98.90000153,98.69999695,98.59999847,98.40000153,98.30000305,93.30000305,48.5,24.89999962,
1,705,705,22,1,1,2,BA1,1,BS03,100,100,100,100,100,100,100,100,100,99,99,99,81,45.5,40
1,707,708,22,1,1,2,TP2,1,BS56,100,100,100,100,100,100,100,100,100,99,94,92,60,35,30
1,4001,4001,22,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,99,95,72,60.90000153,37,18,
1,4001,4001,22,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,95,70,58.59999847,34,22,
1,501,506,23,1,1,2,TP1,1,BS55,100,97,89,83,78,70,67,59,52,31,18,7.300000191,2.799999952,0.200000003,
1,503,504,23,1,3,2,BA302,3,BS302,100,97,95,88,80,71,66,57,48,29,17,8,3.400000095,1.200000048,
1,504,502,23,1,1,2,BA2,1,BS02,97,93,91,88,83,76,72,64,54,32,19,9.199999809,4.900000095,1.899999976,1.600000024
