LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001,GT_2MM,COARSE_SAND,FINE_SAND,SILT,CLAY,COLLOIDS
1,0112,0160,39,1,1,1,B4,1,BS04,100,100,98,97,96,95,94,91,87,80,74,67.5,49.79999924,25.39999962,,13,8,13,41,25.39999962,
1,0260,0216,55,1,1,1,B5,1,BS05,100,100,100,100,98,87,81,70,57,29,14,9.399999619,5.300000191,2.599999905,,43,25,24,6.300000191,2.599999905,
1,0261,0261,55,1,2,2,BAX21,1,BSX21,100,100,100,100,100,100,100,91,89,69,9,3.5,2.900000095,2,1.899999976,10.5,20.70000076,65.30000305,1.5,2,1.899999976
2,0261,0264,55,2,1,1,B13,1,BS13,100,100,100,100,97,86,80,68,57,29,11,6.5,3.599999905,1.899999976,,43,29,22,4.400000095,1.899999976,
1,0263,0218,55,1,1,1,B2,1,BS02,100,100,97,95,92,83,78,67,58,32,14,8.5,4.099999905,1.799999952,,42,25,25,6.199999809,1.799999952,
1,0264,0214,55,1,1,1,B3,1,BS03,100,100,100,100,96,85,77,65,53,28,14,9.100000381,5.199999809,2.299999952,,47,23,21,6.099999905,2.299999952,
1,0264,0218,55,1,2,2,BAX22,1,BSX22,100,100,100,100,96,96,94,91,87,59,28,17.5,9.5,3.200000048,2.599999905,13.10000038,27.60000038,41.79999924,14.30000019,3.200000048,2.599999905
2,0264,0217,55,2,1,1,B9,1,BS09,100,95,95,92,88,82,77,69,62,32,14,8.899999619,4.699999809,2.299999952,,38,33,22,5.199999809,2.299999952,
2,0264,0261,55,2,2,2,BAX10,1,BSX10,100,100,100,99,99,98,96,95,91,69,29,11.89999962,7.099999905,3.700000048,3.299999952,8.600000381,22.5,57,8.199999809,3.700000048,3.299999952
1,0265,0216,55,1,2,2,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962,11.19999981,5.400000095,4.800000191,15.89999962,18.79999924,42.40000153,17.5,5.400000095,4.800000191
1,0265,0216,55,1,1,1,B5,1,BS05,100,100,100,100,98,87,81,70,57,29,14,9.399999619,5.300000191,2.599999905,,43,25,24,6.300000191,2.599999905,
1,0903,0903,55,1,1,3,TP5,1,BS59,100,100,100,100,100,100,100,95,95,67,15,2.099999905,3,3,3,0,22,75,0,3,3
1,0908,0908,55,1,1,3,TP2,1,BS56,100,100,100,100,100,100,100,100,100,96,33,1.799999952,3,3,3,0,3,94,0,3,3
1,0909,0908,55,1,1,3,TP2,1,BS56,100,100,100,100,100,100,100,100,100,96,33,1.799999952,3,3,3,0,3,94,0,3,3
1,3010,3010,55,1,1,2,BX04,1,BSX04,100,97,96,95,93,90,88,84,80,71,61,48,28.70000076,11.5,,20,10,22,36.40000153,11.5,
1,3015,3015,55,1,1,2,BX04,1,BSX04,100,100,100,98,97,95,94,92,88,56,9,2,1.399999976,0.300000012,,12,28,58,2,0.300000012,
1,3019,3019,55,1,1,1,BX03,1,BSX03,100,100,94,90,87,83,81,76,70,36,8,3.400000095,0.899999976,0.100000001,,30,26,41,3.200000048,0.100000001,
1,5040,5040,55,1,1,1,BX03,1,BSX03,100,100,100,100,100,99,99,98,97,94,88,83.40000153,75.30000305,50.5,,3,4,11,31.39999962,50.5,
1,A901,A901,55,1,1,1,TP1,1,BS55,100,100,100,100,97,93,90,84,79,62,38,29.29999924,19,8,7,0,35,35,22,8,7
1,A908,A908,55,1,1,1,TP4,1,BS55,100,100,100,95,92,88,86,80,75,62,48,39.70000076,26,11,10,0,36,24,29,11,10
1,6031,6031,56,1,1,2,TP1,1,BS91,100,100,100,100,84,62,52,34,34,31,25,17.89999962,16.10000038,9.699999809,9,66,4,13,8.199999809,9.699999809,9
1,6032,6032,56,1,1,1,BA*,1,BS**,100,100,96,89,82,69,60,39,31,23,20,16.10000038,10.89999962,4.300000191,3.5,69,8,7,11.80000019,4.300000191,3.5
1,B320,7775,56,1,1,2,TP1,1,BS92,100,95,93,90,88,86,84,77,51,42,29,20.89999962,10.19999981,4,3.099999905,49,9,21,16.89999962,4,3.099999905
1,B330,7775,56,1,1,1,BA*,1,BS**,100,100,100,100,99,97,95,88,84,71,35,23.29999924,18.89999962,6.099999905,4.300000191,16,13,48,17.20000076,6.099999905,4.300000191
1,B360,7775,56,1,1,2,TP1,1,BS92,100,95,93,90,88,86,84,77,51,42,29,20.89999962,10.19999981,4,3.099999905,49,9,21,16.89999962,4,3.099999905
1,1003,1003,72,1,1,2,BA*,1,BS**,100,100,99,96,91,83,78,68,61,45,26,19,16,8.199999809,0,39,16,26,10.80000019,8.199999809,0
1,4121,4121,72,1,1,2,BA*,1,BS**,100,99,99,98,95,89,83,69,58,44,38,31.70000076,25,9.800000191,0,42,14,12,21.89999962,9.800000191,0
1,0503,0503,81,1,1,1,TP1,1,BS92,100,100,100,100,99,98,96,89,86,80,69,43.20000076,31.89999962,14.30000019,11.39999962,14,6,37,28.89999962,14.30000019,11.39999962
1,0505,0503,81,1,1,1,TP1,1,BS92,100,100,100,100,99,98,96,89,86,80,69,43.20000076,31.89999962,14.30000019,11.39999962,14,6,37,28.89999962,14.30000019,11.39999962
1,0507,0503,81,1,1,1,TP1,1,BS92,100,100,100,100,99,98,96,89,86,80,69,43.20000076,31.89999962,14.30000019,11.39999962,14,6,37,28.89999962,14.30000019,11.39999962
1,0508,0503,81,1,1,1,TP1,1,BS92,100,100,100,100,99,98,96,89,86,80,69,43.20000076,31.89999962,14.30000019,11.39999962,14,6,37,28.89999962,14.30000019,11.39999962
1,1804,1804,81,1,1,2,TP1,1,BS93,100,100,100,100,100,100,99,99,99,98,98,95.59999847,84.09999847,38.29999924,34.29999924,1,1,2,52.90000153,42.29999924,34.29999924
1,0501,0505,83,1,1,2,TP2,1,BS56,100,100,100,97,96,95,94,91,83,68,61,58,40.29999924,16.89999962,,17,6,21,39.70000076,16.89999962,
1,0504,0505,83,1,1,2,TP2,1,BS56,100,100,100,97,96,95,94,91,83,68,61,58,40.29999924,16.89999962,,17,6,21,39.70000076,16.89999962,
1,0506,0503,83,1,4,1,BAX08,5,BSX08,100,100,100,100,98,96,95,91,88,81,67,43,26.70000076,11.30000019,,12,7,38,31.70000076,11.30000019,
2,0507,0502,83,2,1,2,TP1,1,BS55,100,100,100,100,99,99,99,99,98,94,57,8.899999619,9.800000191,6,,2,3,83,6,6,
1,6450,6450,83,1,1,2,TP2,1,BS57,100,100,100,100,100,99,99,99,99,95,43,7.599999905,6.800000191,4.099999905,,1,4,87,4.099999905,4.099999905,
1,6454,6454,83,1,1,2,TP2,2,BS56,100,100,100,100,100,100,100,99,97,94,84,34.09999847,12.80000019,8.5,,3,1,59,28.89999962,8.5,
1,A310,1801,83,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,75,21.89999962,10.89999962,6.199999809,,0,0,81,12.60000038,6.199999809,
1,A340,1801,83,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,75,21.89999962,10.89999962,6.199999809,,0,0,81,12.60000038,6.199999809,
1,A350,1801,83,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,75,21.89999962,10.89999962,6.199999809,,0,0,81,12.60000038,6.199999809,
1,1802,1802,84,1,1,1,BX02,1,BSX02,100,100,100,99,97,92,89,87,85,69,32,19.20000076,18,9.5,8.600000381,15,16,50,9.800000191,9.5,8.600000381
1,1808,1808,85,1,1,2,TP1,1,BS55,52,51,50,44,40,37,33,27,21,8,3,2.099999905,1.799999952,0.800000012,0.699999988,79,13,6,1.299999952,0.800000012,0.699999988
1,0961,0901,87,1,1,2,A01A01,1,BS01A01,100,100,100,100,100,100,100,100,100,95,49,12.30000019,2.700000048,,,0,4.699999809,83,10.30000019,2,
1,0961,0903,87,1,1,2,A01A03,1,BS01A03,100,100,100,100,100,100,100,100,100,70,46,13,3.200000048,2,,0.100000001,5.900000095,81,9.800000191,2,
1,1622,1622,87,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,84,51.59999847,10,2.799999952,2.799999952,0,1,47,48.79999924,2.799999952,2.799999952
1,2811,2811,87,1,1,1,BX01,1,BSX01,100,100,99,98,98,98,98,97,96,93,87,83.19999695,69.19999695,36.40000153,33.09999847,4,3,10,46.79999924,36.40000153,33.09999847
1,A310,1620,87,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,98,96,88.80000305,62,27.5,23.10000038,0,2,9,61.29999924,27.5,23.10000038
1,A330,1620,87,1,1,1,BX03,1,BSX03,100,100,99,98,97,97,97,96,95,88,81,70.40000153,44.79999924,18.20000076,17.89999962,5,7,18,52.20000076,18.20000076,17.89999962
1,A340,1620,87,1,1,1,BX03,1,BSX03,100,100,99,98,97,97,97,96,95,88,81,70.40000153,44.79999924,18.20000076,17.89999962,5,7,18,52.20000076,18.20000076,17.89999962
1,B311,1622,87,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,84,51.59999847,10,2.799999952,2.799999952,0,1,47,48.79999924,2.799999952,2.799999952
1,1127,1127,89,1,1,1,BA*,1,BS**,95,92,90,88,86,84,81,76,71,59,39,25.5,19,9,8,29,12,34,16.5,9,8
1,2011,2011,89,1,1,2,TP1,1,BS55,100,99,97,97,96,95,93,89,84,72,60,49.40000153,33.09999847,13.19999981,11.89999962,16,12,22,36.20000076,13.19999981,11.89999962
1,3002,3002,89,1,1,1,BX05,1,BSX05,100,100,100,98,97,94,92,83,74,61,49,27.29999924,22.5,9.800000191,9.800000191,26,13,34,18.29999924,9.800000191,9.800000191
1,3015,3015,89,1,1,1,BX03,1,BSX03,100,100,100,99,97,95,93,91,89,84,29,2,1.200000048,0,0,12,5,82,2,0,0
2,A310,1021,89,2,1,2,TP1,1,BS55,100,100,100,100,100,100,100,99,99,98,62,6.900000095,3.900000095,1.200000048,1,1,1,91,5.800000191,1.200000048,1
2,A340,1021,89,2,1,1,BA*,1,BS**,100,100,100,100,98,97,96,94,92,89,57,5.300000191,4.099999905,1.399999976,0.899999976,8,3,84,3.900000095,1.399999976,0.899999976
2,A350,1021,89,2,1,2,TP1,1,BS55,100,100,100,100,100,100,100,99,99,98,62,6.900000095,3.900000095,1.200000048,1,1,1,91,5.800000191,1.200000048,1
1,6801,6801,90,1,1,1,TP1,1,BS55,100,100,100,99,99,98,97,94,91,79,66,53.79999924,34.5,19.60000038,,9,9,31,31.10000038,19.60000038,
1,B331,6405,90,1,1,2,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809,4,2,,2,53,39,4.099999905,2,
1,B340,6405,90,1,1,1,TP1,1,BS55,100,100,100,100,100,99,98,96,92,73,58,40,26.70000076,13.39999962,,8,13,36,29.39999962,13.39999962,
1,B350,6405,90,1,1,2,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809,4,2,,2,53,39,4.099999905,2,
1,B351,6405,90,1,1,2,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809,4,2,,2,53,39,4.099999905,2,
1,0101,0107,1,1,5,1,BAX01,2,BSX01,100,100,100,100,99,97,96,94,92,85,79,64.5,47.09999847,24.29999924,21,8,7,20.5,40.20000076,24.29999924,21
1,0105,0102,1,1,5,1,BA510,2,BS313,100,100,100,100,100,99,98,95,93,84,76,62.79999924,46,23.29999924,20,7,9,21.20000076,39.5,23.20000076,20
1,0105,0109,1,1,5,2,BAX02,1,BSX02,100,100,100,100,100,99,99,97,94,85,75,62.79999924,51.79999924,31.70000076,26.5,6,9,22.20000076,31.10000038,31.70000076,26.5
1,0108,0102,1,1,5,1,BA511,2,BS314,100,100,100,100,99,96,94,91,88,82,75,60.59999847,50,30.70000076,27.5,12,6,21.39999962,29.89999962,30.70000076,27.5
1,0108,0110,1,1,5,2,BA301,1,BS307,100,100,100,98,97,97,96,96,93,84,76,62.90000153,45.09999847,24.20000076,20.60000038,7,9,21.10000038,38.70000076,24.20000076,20.60000038
1,0109,0110,1,1,5,2,BA507,1,BS308,100,100,96,96,96,95,94,92,90,81,73,59,46,24.70000076,21.79999924,10,9,22,34.29999924,24.70000076,21.79999924
1,0110,0102,1,1,5,1,BA511,2,BS314,100,100,100,100,99,96,94,91,88,82,75,60.59999847,50,30.70000076,27.5,12,6,21.39999962,29.89999962,30.70000076,27.5
1,0110,0103,1,1,1,2,B5,1,BS05,100,100,100,100,100,99.69999695,99.40000153,98.5,96.59999847,87.40000153,79.5,68,46.59999847,27,,3.400000095,8.800000191,20.29999924,40.5,27,
1,0110,0109,1,1,5,2,BAX02,1,BSX02,100,100,100,100,100,99,99,97,94,85,75,62.79999924,51.79999924,31.70000076,26.5,6,9,22.20000076,31.10000038,31.70000076,26.5
1,0161,0102,1,1,5,1,BA509,2,BS312,100,100,99,99,99,98,97,96,90,77,64,40,27.10000038,15.60000038,13.89999962,10,13,37,24.39999962,15.60000038,13.89999962
1,0162,0109,1,1,5,2,BAX02,1,BSX02,100,100,100,100,100,99,99,97,94,85,75,62.79999924,51.79999924,31.70000076,26.5,6,9,22.20000076,31.10000038,31.70000076,26.5
1,0162,0110,1,1,5,2,BA301,1,BS307,100,100,100,98,97,97,96,96,93,84,76,62.90000153,45.09999847,24.20000076,20.60000038,7,9,21.10000038,38.70000076,24.20000076,20.60000038
1,0162,0110,1,1,5,2,BA507,1,BS308,100,100,96,96,96,95,94,92,90,81,73,59,46,24.70000076,21.79999924,10,9,22,34.29999924,24.70000076,21.79999924
1,0163,0102,1,1,5,1,BA510,2,BS313,100,100,100,100,100,99,98,95,93,84,76,62.79999924,46,23.29999924,20,7,9,21.20000076,39.5,23.20000076,20
1,0163,0103,1,1,1,2,B5,1,BS05,100,100,100,100,100,99.69999695,99.40000153,98.5,96.59999847,87.40000153,79.5,68,46.59999847,27,,3.400000095,8.800000191,20.29999924,40.5,27,
1,0163,0109,1,1,5,2,BA506,1,BS306,100,100,100,99,99,98,97,94,91,84,76,65.90000153,50.5,32.70000076,29.60000038,9,7,18.10000038,33.20000076,32.70000076,29.60000038
1,0503,0508,1,1,1,2,BA6,1,BS06,100,100,100,100,100,98.40000153,97.80000305,96.40000153,94.40000153,70.69999695,33.90000153,23.20000076,14.39999962,8.600000381,,5.599999905,25.89999962,47.09999847,12.80000019,8.600000381,
1,0505,0508,1,1,1,2,BA5,1,BS05,100,100,100,100,100,96.90000153,95.90000153,94.30000305,92.30000305,70.5,33,22.39999962,19.10000038,14.80000019,,7.699999809,20.10000038,49.20000076,8.199999809,14.80000019,
1,0506,0506,1,1,1,1,BA3,1,BS03,100,100,100,100,100,100,99.80000305,99.09999847,97.90000153,67.59999847,33.29999924,20.79999924,15,9,,2.099999905,26.89999962,48.79999924,13.19999981,9,
1,0506,0508,1,1,1,2,BA6,1,BS06,100,100,100,100,100,98.40000153,97.80000305,96.40000153,94.40000153,70.69999695,33.90000153,23.20000076,14.39999962,8.600000381,,5.599999905,25.89999962,47.09999847,12.80000019,8.600000381,
1,0507,4155,1,1,1,2,BA*,1,BS**,100,100,100,100,99,98,97,94,93,75,41,27.70000076,25.10000038,22,,7,18,47,5.699999809,22,
1,0507,4155,1,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,95,94,74,40,25.29999924,23.29999924,19.20000076,,6,20,49,6.099999905,19.20000076,
1,0508,0506,1,1,1,1,BA3,1,BS03,100,100,100,100,100,100,99.80000305,99.09999847,97.90000153,67.59999847,33.29999924,20.79999924,15,9,,2.099999905,26.89999962,48.79999924,13.19999981,9,
1,0509,0506,1,1,4,2,BA303,2,BS303,100,100,100,100,99,98,97,94,92,65,36,22.60000038,19.5,13.5,,8,27,42,9.100000381,13.5,
1,0563,0506,1,1,1,1,BA1,1,BS01,100,100,100,100,100,98.69999695,98,97.30000305,96.19999695,65.19999695,30.60000038,18.89999962,13.39999962,7.300000191,,3.799999952,30,46.59999847,12.30000019,7.300000191,
1,0563,0506,1,1,4,2,BA303,2,BS303,100,100,100,100,99,98,97,94,92,65,36,22.60000038,19.5,13.5,,8,27,42,9.100000381,13.5,
1,0563,4155,1,1,1,2,BA*,1,BS**,100,100,100,100,99,98,97,94,93,75,41,27.70000076,25.10000038,22,,7,18,47,5.699999809,22,
1,0564,0506,1,1,1,1,BA3,1,BS03,100,100,100,100,100,100,99.80000305,99.09999847,97.90000153,67.59999847,33.29999924,20.79999924,15,9,,2.099999905,26.89999962,48.79999924,13.19999981,9,
1,0564,0508,1,1,1,2,BA4,1,BS04,100,100,100,100,100,97.09999847,95.59999847,93.80000305,91.90000153,68.30000305,33.40000153,23.10000038,19.5,15.39999962,,8.100000381,20.29999924,47.40000153,8.800000191,15.39999962,
1,0602,0605,1,1,1,3,TP1,2,BS57,100,100,100,99,97,93,91,84,81,73,69,60.70000076,38.40000153,24.70000076,,19,8,12,36.29999924,24.70000076,
1,0602,0608,1,1,3,1,BA503,2,BS303,100,100,100,98,97,92,89,81,75,67,64,59,38.20000076,22.89999962,,25,8,8,36.09999847,22.89999962,
1,0603,0606,1,1,3,2,BA507,2,BS312,100,100,94,90,87,80,76,67,60,53,50,46,34.29999924,23.70000076,,40,7,7,22.29999924,23.70000076,
1,0604,0606,1,1,3,2,BA507,2,BS312,100,100,94,90,87,80,76,67,60,53,50,46,34.29999924,23.70000076,,40,7,7,22.29999924,23.70000076,
1,A410,3021,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,99,84,46,28,16.70000076,10.5,4.5,3.900000095,16,38,29,12.19999981,4.5,3.900000095
1,A412,3021,6,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,97,77,34,20,12.19999981,6.800000191,2,1.200000048,23,43,22,10.19999981,2,1.200000048
1,A806,A806,6,1,1,1,B6,1,BS06,100,100,100,100,100,100,100,100,100,71,35,14,4.800000191,2,,0,29,57,12,2,
1,B411,7455,6,1,1,2,BA6,1,BS06,100,100,100,100,100,99,98,79,75,69,61,51.29999924,43,25.20000076,23,25,6,18,26.10000038,25.20000076,23
1,B412,7455,6,1,1,1,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847,44.40000153,25.79999924,22.70000076,23,5,16,30.29999924,25.79999924,22.70000076
1,B421,7455,6,1,1,2,BA6,1,BS06,100,100,100,100,100,99,98,79,75,69,61,51.29999924,43,25.20000076,23,25,6,18,26.10000038,25.20000076,23
1,B430,7455,6,1,1,2,BA6,1,BS06,100,100,100,100,100,99,98,79,75,69,61,51.29999924,43,25.20000076,23,25,6,18,26.10000038,25.20000076,23
1,B441,7455,6,1,1,1,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847,44.40000153,25.79999924,22.70000076,23,5,16,30.29999924,25.79999924,22.70000076
1,1001,1001,4,1,1,1,BA*,2,BS**,100,100,100,99,98,96,94,87,78,54,39,30.89999962,17.29999924,8.399999619,5.400000095,22,24,23,22.5,8.399999619,5.400000095
1,1003,1003,4,1,1,1,BA*,2,BS**,100,100,100,100,99,97,96,87,75,55,43,34.40000153,22.20000076,10.39999962,7.199999809,25,20,21,24,10.39999962,7.199999809
1,1018,1018,4,1,1,1,BA*,2,BS**,100,100,99,97,94,89,84,69,51,33,23,17.29999924,13,5.800000191,4.699999809,49,18,16,11.5,5.800000191,4.699999809
1,1024,1024,4,1,1,1,BA*,2,BS**,100,100,99,95,91,82,77,64,56,44,38,28.5,20.5,13.39999962,10.30000019,44,12,16,15.10000038,13.39999962,10.30000019
1,1034,1034,4,1,1,2,TP1,1,BS92,100,100,100,100,99,98,97,92,84,67,35,21.20000076,15.5,8.399999619,5.400000095,16,17,46,12.80000019,8.399999619,5.400000095
1,6054,6054,4,1,1,2,TP1,1,BS92,100,100,100,100,100,99,98,94,77,50,37,28.60000038,13,4.599999905,3.799999952,23,27,21,24,4.599999905,3.799999952
1,7079,7079,4,1,1,2,TP2,1,BS92,100,100,99,99,98,97,96,95,90,70,60,51.09999847,29.20000076,10.69999981,0,10,20,19,40.40000153,10.69999981,0
1,7079,7079,4,1,1,1,TP1,1,BS92,100,100,100,99,98,97,97,94,89,69,60,50.90000153,27.39999962,9.399999619,0,11,20,18,41.5,9.399999619,0
1,A330,1036,4,1,1,1,BA*,1,BS**,100,100,99,98,96,92,88,76,56,29,17,12.39999962,8.899999619,6,5,44,27,17,6.400000095,6,5
1,A390,1036,4,1,1,1,BA*,1,BS**,100,100,99,98,96,92,88,76,56,29,17,12.39999962,8.899999619,6,5,44,27,17,6.400000095,6,5
1,A445,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74,6,7,8.199999809,4.900000095,3.299999952
1,A447,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74,6,7,8.199999809,4.900000095,3.299999952
1,A448,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74,6,7,8.199999809,4.900000095,3.299999952
1,A456,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74,6,7,8.199999809,4.900000095,3.299999952
1,A460,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74,6,7,8.199999809,4.900000095,3.299999952
1,A461,7613,4,1,1,1,BA*,1,BS**,100,89,85,70,61,50,43,33,26,20,16,13.10000038,9.899999619,4.900000095,3.299999952,74,6,7,8.199999809,4.900000095,3.299999952
1,A903,A903,4,1,1,2,B24,1,BS24,100,100,100,98,94,87,83,70,60,35,22,13.39999962,9.199999809,4.400000095,3.599999905,40,25,21,9,4.400000095,3.599999905
1,B902,1007,4,1,1,2,TP1,1,BS91,100,98,97,96,95,93,92,85,63,41,32,23,9.100000381,3.799999952,2.5,37,22,18,19.20000076,3.799999952,2.5
1,B961,1007,4,1,1,2,TP1,1,BS91,100,98,97,96,95,93,92,85,63,41,32,23,9.100000381,3.799999952,2.5,37,22,18,19.20000076,3.799999952,2.5
1,C310,1017,4,1,1,1,BA*,2,BS**,100,99,99,94,89,83,79,68,55,37,28,22.70000076,18.39999962,8.800000191,6.5,45,18,14,13.89999962,8.800000191,6.5
1,C350,1017,4,1,1,2,TP1,2,BS92,100,96,93,87,83,76,72,59,47,32,23,17.89999962,11.10000038,6.300000191,4.199999809,53,15,14,11.60000038,6.300000191,4.199999809
1,0119,0119,5,1,1,2,B1,1,BS01,100,100,100,100,100,100,100,100,99,94,49,31,15.30000019,7.699999809,6.699999809,1,5,63,23.29999924,7.699999809,6.699999809
1,0120,0117,5,1,7,1,BA*,1,BS**,100,100,100,99,99,98,98,98,94,83,25,11.19999981,8.699999809,4.199999809,,6,72,11,7,4.199999809,
1,0121,0113,5,1,6,2,BA*,1,BS**,100,100,100,100,100,100,100,100,97,88,45,18.60000038,11,4.199999809,,3,9,69,14.39999962,4.199999809,
1,0122,0117,5,1,7,2,BA*,1,BS**,100,100,100,100,100,100,100,99,96,84,37,19.5,14.80000019,6.900000095,,4,12,64,12.60000038,6.900000095,
1,0217,0217,5,1,1,3,B4,1,BS04,100,100,100,100,99.5,86.30000305,76.69999695,54.59999847,37.79999924,24,14.69999981,10.5,6.800000191,1.899999976,0,62.20000076,16.39999962,12.19999981,7.400000095,1.899999976,
1,0218,0219,5,1,1,3,B3,1,BS03,100,100,98.80000305,97.69999695,94.90000153,85,76.30000305,58.09999847,43.40000153,30.20000076,21.70000076,17.20000076,11.80000019,6.199999809,0,56.59999847,13.80000019,14.30000019,9.100000381,6.199999809,
1,0219,0219,5,1,1,3,B3,1,BS03,100,100,98.80000305,97.69999695,94.90000153,85,76.30000305,58.09999847,43.40000153,30.20000076,21.70000076,17.20000076,11.80000019,6.199999809,0,56.59999847,13.80000019,14.30000019,9.100000381,6.199999809,
1,0223,0223,5,1,5,1,BA301,2,BS301,100,100,100,100,99,93,87,70,53,38,29,22.39999962,16.10000038,6.300000191,4.099999905,47,15,15.69999981,16,6.300000191,4.099999905
1,0803,0810,5,1,9,1,BA502,2,BS302,100,100,100,100,100,99,98,96,95,94,93,85.09999847,41.20000076,19.89999962,,5,1,8.899999619,65.19999695,19.89999962,
1,0803,0810,5,1,9,2,BA503,2,BS303,100,100,100,100,100,100,99,97,95,93,93,81.69999695,30.79999924,15.30000019,,5,2,11.30000019,66.40000153,15.30000019,
1,0804,0804,5,1,1,2,B6,1,BS06,100,100,100,97,96,93,91,88,85,82,75,35.59999847,11.80000019,5.5,,15,3,44,32.59999847,5.5,
1,2042,2042,5,1,1,1,BA*,1,BS**,100,100,100,100,100,99,99,98,96,93,89,78.5,42.5,16.39999962,0,4,3,15,62.09999847,16.39999962,0
1,3011,3011,5,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,94,85.80000305,41,25.5,0,0,1,13,60.29999924,25.5,0
1,A310,3071,5,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,98,96,91.5,61,35.79999924,0,1,1,7,55.70000076,35.79999924,0
1,A350,3071,5,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,98,96,91.5,61,35.79999924,0,1,1,7,55.70000076,35.79999924,0
1,A430,4021,5,1,1,1,BA*,1,BS**,91,91,89,86,81,75,70,45,40,34,29,23.20000076,15,5.699999809,0,60,6,11,17.5,5.699999809,0
1,A603,A605,5,1,5,2,BA505,6,BS306,100,100,100,100,100,100,100,99,98,97,95,75.40000153,47.59999847,15.39999962,,2,1,21.60000038,60,15.39999962,
1,A606,A605,5,1,5,2,BA505,6,BS306,100,100,100,100,100,100,100,99,98,97,95,75.40000153,47.59999847,15.39999962,,2,1,21.60000038,60,15.39999962,
1,0202,0204,6,1,1,2,B12,1,BS12,100,100,100,100,100,100,100,100,99,80,46,21.39999962,9.100000381,3.599999905,,1,19,59,17.79999924,3.599999905,
1,0204,0204,6,1,1,2,B12,1,BS12,100,100,100,100,100,100,100,100,99,80,46,21.39999962,9.100000381,3.599999905,,1,19,59,17.79999924,3.599999905,
1,0209,0202,6,1,1,2,B11,1,BS11,100,100,100,100,100,100,100,100,100,80,44,18.10000038,6.5,2.700000048,,0,20,62,15.39999962,2.700000048,
1,0501,0505,6,1,1,1,BA3,1,BS01,100,100,100,100,100,99,98,95,90,52,30,17.20000076,8.899999619,3.900000095,,10,37,36,13,3.900000095,
1,0501,0560,6,1,1,1,BA8,1,BS02,100,100,100,100,99,97,95,91,83,54,33,19.79999924,13.60000038,6.300000191,,17,27,36,13.30000019,6.300000191,
1,0502,0504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19,29,32,14.60000038,5.599999905,
1,0503,0502,6,1,3,1,BA020*,4,BS020*,100,100,100,100,97,95,95,91,83,51,30,16.5,11.30000019,5.099999905,,17,34,32,11.39999962,5.099999905,
1,0503,0505,6,1,1,1,BA3,1,BS01,100,100,100,100,100,99,98,95,90,52,30,17.20000076,8.899999619,3.900000095,,10,37,36,13,3.900000095,
1,0504,0501,6,1,1,1,BA2,1,BS02,100,100,100,99,99,98,97,96,91,58,29,16.39999962,8.800000191,4.199999809,,9,34,42,11,4.199999809,
