LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,MAX_LAB_DRY_DENSITY,OPTIMUM_LAB_MOISTURE
1019,2,1019,1,2,1,1,BA*,BG**,1,2162.7,6
1019,2,1019,1,2,1,2,TP1,BG55,1,2162.7,6
1021,2,1021,1,2,1,2,TP1,BG55,1,2162.7,6
1021,2,1021,1,2,1,1,BA*,BG**,1,2178.7,6
3998,1,3998,1,1,1,1,BA*,BS**,2,1906.4,12
3998,3,3998,1,3,1,2,BA*,BG**,2,1906.4,8
4073,1,4073,1,1,1,2,BA*,BS**,1,1586.0,22
4125,1,4125,1,1,1,1,BA*,BS**,1,2034.5,10
4155,2,4155,1,2,1,2,BA*,BG**,1,2242.8,6
6019,2,6019,1,2,1,2,BA*,BG**,2,2050.6,8
A350,2,4125,1,2,1,1,BA*,BG**,1,2098.6,9
B320,1,1019,1,1,1,1,BA*,BS**,1,2018.5,9
B330,1,1019,1,1,1,1,BA*,BS**,1,2018.5,9
B330,2,1019,1,2,1,2,TP1,BG55,1,2162.7,6
B340,2,1019,1,2,1,2,TP1,BG55,1,2162.7,6
C320,2,4155,1,2,1,2,BA*,BG**,1,2242.8,6
1002,1,1002,2,1,1,1,TP1,BS91,1,2242.8,7
1002,2,1002,2,2,1,1,TP1,BG92,1,2338.9,6
1004,2,1004,2,2,1,2,TP1,BG92,1,2290.9,6
1008,3,1008,2,3,1,2,TP1,BG91,1,2210.8,6
9035,2,9035,2,2,1,1,TP2,BG82,1,2258.8,7
0113,2,0161,4,2,1,2,B319,BG19,1,2242.8,6
0114,2,0119,4,2,1,2,B308,BG08,1,2274.8,5
0115,1,0114,4,1,1,2,B309,BS09,1,2130.7,8
0115,1,0119,4,1,1,2,B307,BS07,1,2210.8,8
0116,1,0117,4,1,1,2,B304,BS04,1,2146.7,8
0116,1,0122,4,1,1,2,B313,BS13,1,2114.6,8
0117,2,0161,4,2,1,2,B319,BG19,1,2242.8,6
0119,1,0115,4,1,1,2,B303,BS03,1,2114.6,9
0119,1,0116,4,1,1,2,B310,BS10,1,2162.7,8
0119,2,0118,4,2,1,2,B312,BG12,1,2274.8,6
0121,1,0163,4,1,1,2,B321,BS21,1,2146.7,8
0122,1,0124,4,1,1,2,B305,BS05,1,2146.7,8
0122,2,0122,4,2,1,2,B313,BG13,1,2210.8,7
0124,1,0124,4,1,1,2,B305,BS05,1,2146.7,8
0160,1,0121,4,1,1,2,B314,BS14,1,2130.7,8
0160,1,0160,4,1,1,2,B301,BS01,1,2178.7,8
0160,1,0161,4,1,3,1,BA266,BS266,3,2082.6,10
0161,2,0118,4,2,1,2,B312,BG12,1,2274.8,6
0163,1,0121,4,1,1,2,B314,BS14,1,2130.7,8
0163,1,0163,4,1,1,2,B321,BS21,1,2146.7,8
0213,2,0260,4,2,1,2,B318,BG18,1,2290.9,6
0214,2,0221,4,2,1,2,B310,BG10,1,2274.8,6
0215,2,0221,4,2,1,2,B310,BG10,1,2274.8,6
0215,2,0224,4,2,1,2,B305,BG05,1,2290.9,6
0215,2,0260,4,2,1,2,B318,BG18,1,2290.9,6
0215,2,0262,4,2,1,2,B312,BG12,1,2258.8,5
0216,2,0214,4,2,1,2,B302,BG02,1,2274.8,6
0216,2,0221,4,2,1,2,B310,BG10,1,2274.8,6
0218,1,0220,4,1,1,2,B304,BS04,1,1970.5,12
0221,1,0213,4,1,1,2,B311,BS61,1,2050.6,10
0221,1,0223,4,1,1,2,B308,BS08,1,2082.6,10
0221,2,0224,4,2,1,2,B305,BG05,1,2290.9,6
0222,2,0224,4,2,1,2,B305,BG05,1,2290.9,6
0222,2,0262,4,2,1,2,B312,BG12,1,2258.8,5
0223,1,0216,4,1,1,2,B306,BS06,1,2082.6,9
0260,2,0214,4,2,1,2,B302,BG02,1,2274.8,6
0262,1,0217,4,1,1,2,B309,BS09,1,2050.6,10
0262,2,0221,4,2,1,2,B310,BG10,1,2274.8,6
0263,2,0215,4,2,1,2,B307,BG07,1,2290.9,6
0264,1,0263,4,1,1,2,B313,BS13,1,1954.4,11
0265,1,0267,4,1,1,2,B316,BS16,1,1986.5,10
0265,2,0221,4,2,1,2,B310,BG10,1,2274.8,6
0265,2,0262,4,2,1,2,B312,BG12,1,2258.8,5
0267,1,0222,4,1,1,2,B303,BS03,1,2034.5,11
0268,1,0220,4,1,1,2,B304,BS04,1,1970.5,12
0268,1,0263,4,1,1,2,B313,BS13,1,1954.4,11
0501,1,0504,4,1,1,2,TP1,BS92,1,2146.7,7
0501,1,0506,4,1,4,3,TP2,MS02,7,2162.7,7
0501,1,0509,4,1,4,3,TP1,MS01,6,2178.7,6
0501,1,0559,4,1,1,2,BA*,BS*4,1,1986.5,10
0501,2,0507,4,2,1,1,BA*,BG*1,1,2066.6,8
0502,2,0502,4,2,1,2,TP2,BG91,1,2114.6,7
0502,2,0505,4,2,1,2,BA*,BG*3,1,2066.6,8
0503,1,0509,4,1,4,3,TP1,MS01,6,2178.7,6
0503,1,0559,4,1,1,2,BA*,BS*4,1,1986.5,10
0503,2,0508,4,2,3,1,BA261,BG261,5,2156.3,6
0504,2,0504,4,2,1,2,TP1,BG91,1,2082.6,7
0504,2,0509,4,2,1,2,BA*,BG*6,1,2210.8,5
0505,2,0507,4,2,1,1,BA*,BG*5,1,2210.8,6
0505,2,0508,4,2,3,1,BA262,BG262,5,2116.2,7
0506,2,0504,4,2,1,2,TP1,BG91,1,2082.6,7
0508,2,0509,4,2,1,2,BA*,BG*6,1,2210.8,5
0508,2,0559,4,2,1,2,BA*,BG*4,1,2114.6,7
0509,2,0509,4,2,4,3,TP1,MG01,6,2082.6,9
0509,2,0509,4,2,1,2,BA*,BG*6,1,2210.8,5
0559,2,0506,4,2,4,3,TP2,MG02,7,2066.6,9
0559,2,0509,4,2,1,2,BA*,BG*6,1,2210.8,5
0560,1,0502,4,1,1,2,TP2,BS92,1,2050.6,8
0560,2,0508,4,2,3,1,BA262,BG262,5,2116.2,7
0601,2,0604,4,2,1,1,BA*,BG*2,1,2242.8,6
0602,3,0662,4,3,1,2,BA*,BG*3,1,2210.8,6
0603,1,0603,4,1,1,2,BA*,BS*4,1,2146.7,8
0607,3,0662,4,3,1,2,BA*,BG*3,1,2210.8,6
0608,2,0608,4,2,1,2,BA*,BG*5,1,2130.7,8
0660,2,0604,4,2,1,1,BA*,BG*2,1,2242.8,6
0661,2,0662,4,3,1,2,BA*,BG*3,1,2210.8,6
0662,2,0662,4,2,1,2,BA*,BG*7,1,2162.7,7
0662,3,0603,4,2,1,2,BA*,BG*4,1,2194.7,6
0662,3,0604,4,2,1,1,BA*,BG*2,1,2242.8,6
0663,2,0608,4,3,1,2,BA*,BG*1,1,2194.7,6
0664,2,0603,4,2,1,2,BA*,BG*4,1,2194.7,6
0664,2,0608,4,3,1,2,BA*,BG*1,1,2194.7,6
0666,2,0608,4,3,1,2,BA*,BG*1,1,2194.7,6
0666,2,0662,4,3,1,2,BA*,BG*3,1,2210.8,6
1003,1,1003,4,1,1,2,TP1,BS92,2,1906.4,12
1007,1,1007,4,1,1,2,TP1,BS91,1,2018.5,10
1016,1,1016,4,1,1,2,TP1,BS92,1,1938.4,12
1016,2,1016,4,2,1,1,BA*,BG**,1,2098.6,8
1017,2,1017,4,2,1,1,BA*,BG**,2,2162.7,6
1022,1,1022,4,1,1,2,TP1,BS93,1,1874.3,13
1024,2,1024,4,2,1,2,TP1,BG91,2,2387.0,5
1062,1,1062,4,1,1,1,BA*,BS**,2,1762.2,17
6054,1,6054,4,1,1,1,BA*,BS**,1,2066.6,9
6054,2,6054,4,2,1,2,TP1,BG91,1,1970.5,9
6054,2,6054,4,2,1,1,BA*,BG**,1,2098.6,8
6060,1,6060,4,1,1,2,TP1,BS92,2,1986.5,10
6060,1,6060,4,1,1,1,BA*,BS**,2,2002.5,10
7613,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A310,2,1036,4,2,1,1,BA*,BG**,1,2130.7,6
A330,2,1036,4,2,1,1,BA*,BG**,1,2130.7,6
A430,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A442,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A446,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A455,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A461,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A461,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
B310,1,1021,4,1,1,2,TP1,BS92,1,1922.4,11
B330,1,1021,4,1,1,2,TP1,BS92,1,1922.4,11
B350,1,1021,4,1,1,1,BA*,BS**,1,2034.5,10
B901,1,1007,4,1,1,2,TP1,BS91,1,2018.5,10
B903,2,1007,4,2,1,2,TP1,BG91,1,2178.7,7
B961,2,1007,4,2,1,2,TP1,BG91,1,2178.7,7
D310,2,1016,4,2,1,2,TP1,BG91,1,2146.7,8
0113,1,0121,5,1,1,2,B2,BS02,1,1858.3,12
0114,1,0114,5,1,5,2,BA*,BS**,1,1794.2,11
0114,1,0119,5,1,1,2,B1,BS01,1,1874.3,12
0116,1,0124,5,1,1,2,B3,BS03,1,1650.1,15
0117,1,0113,5,1,6,2,BA*,BS**,1,1826.3,13
0117,1,0117,5,1,7,2,BA*,BS**,1,1842.3,14
0117,1,0119,5,1,1,2,B1,BS01,1,1874.3,12
0119,1,0117,5,1,7,2,BA*,BS**,1,1842.3,14
0120,1,0117,5,1,1,2,B5,BS05,1,1858.3,11
0121,1,0113,5,1,6,2,BA*,BS**,1,1826.3,13
0122,1,0117,5,1,1,2,B5,BS05,1,1858.3,11
0123,1,0124,5,1,1,2,B3,BS03,1,1650.1,15
0215,3,0213,5,3,1,3,B6,BG03,1,1938.4,12
B423,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B441,1,7455,6,1,1,1,BA1,BS01,1,1794.2,15
B442,2,7455,6,2,1,2,BA6,BG06,1,2242.8,4
B443,1,7455,6,1,1,1,BA1,BS01,1,1794.2,15
B443,2,7455,6,2,1,2,BA6,BG06,1,2242.8,4
B451,2,7455,6,2,1,2,BA6,BG06,1,2242.8,4
B452,2,7455,6,2,1,1,BA*,BG**,1,2274.8,5
B453,2,7455,6,2,1,2,BA6,BG06,1,2242.8,4
0213,2,0224,8,2,1,2,B11,BG11,1,2226.8,6
0214,2,0214,8,2,1,2,B10,BG10,1,2258.8,7
0214,2,0221,8,2,5,1,BAX04,BGX04,1,2186.7,6
0215,2,0214,8,2,1,2,B10,BG10,1,2258.8,7
0215,2,0222,8,2,5,1,BAX05,BGX05,4,2199.5,5
0219,1,0219,8,1,1,2,B3,BS03,1,1986.5,10
0221,2,0214,8,2,1,2,B10,BG10,1,2258.8,7
0223,1,0223,8,1,1,2,B7,BS07,1,1890.4,10
0223,2,0223,8,2,5,1,BAX06,BGX06,1,2206.0,5
0224,1,0224,8,1,1,2,B5,BS05,1,1890.4,13
0259,1,0224,8,1,1,2,B5,BS05,1,1890.4,13
0506,1,0501,8,1,1,1,BA*,BS*2,1,1762.2,14
0509,1,0508,8,1,1,1,BA*,BS*1,1,1858.3,13
0559,1,0501,8,1,1,1,BA*,BS*2,1,1762.2,14
0811,1,0811,8,1,5,1,BA262,BS262,1,1714.1,16
0811,2,0811,8,2,1,1,B204,BG204,1,2250.8,6
1029,2,1029,8,2,1,1,BA*,BG**,1,2018.5,9
1053,1,1053,8,1,1,2,TP1,BS93,1,1602.0,20
1057,3,1057,8,3,1,1,BA*,BG**,1,2194.7,6
2008,1,2008,8,1,1,1,BA*,BS**,1,1730.2,18
2008,2,2008,8,2,1,2,TP1,BG92,1,2162.7,6
7783,1,7783,8,1,1,2,TP1,BS93,1,1890.4,13
7783,2,7783,8,2,1,2,TP1,BG92,1,2146.7,6
9020,2,9020,8,2,1,2,BA*,BG**,1,2242.8,6
A350,2,1053,8,2,1,2,TP1,BG92,1,2130.7,8
1803,1,1803,9,1,3,2,BA5,BS02,3,1778.2,16
4008,2,4008,9,2,1,1,BX01,BGX01,1,2387.0,6
0101,1,0102,10,1,1,1,B2,BS02,1,1954.4,10
0101,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0101,2,0107,10,2,1,1,B8,BS08,1,1874.3,10
0101,3,0159,10,3,1,2,B17,BG03,1,2354.9,6
0102,1,0102,10,1,1,1,B2,BS02,1,1954.4,10
0102,2,0103,10,2,1,1,B10,BS10,1,1922.4,9
0102,2,0112,10,2,1,1,B11,BS11,1,2034.5,9
0102,2,0159,10,2,1,1,B13,BS13,1,1890.4,9
0102,2,0160,10,2,2,2,BAX07,BSX07,2,1928.8,9
0103,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0103,1,0107,10,1,1,1,B1,BS01,1,2018.5,9
0103,2,0102,10,2,1,2,B9,BS09,1,1906.4,9
0103,2,0103,10,2,1,1,B10,BS10,1,1922.4,9
0105,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0105,2,0107,10,2,1,1,B8,BS08,1,1874.3,10
0106,1,0104,10,1,1,1,B7,BS07,1,1890.4,9
0106,1,0107,10,1,1,1,B1,BS01,1,2018.5,9
0106,2,0102,10,2,1,2,B9,BS09,1,1906.4,9
0106,2,0107,10,2,1,1,B8,BS08,1,1874.3,10
0107,1,0102,10,1,1,1,B2,BS02,1,1954.4,10
0107,1,0107,10,1,1,1,B1,BS01,1,2018.5,9
0107,2,0107,10,2,1,1,B8,BS08,1,1874.3,10
0108,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0108,1,0104,10,1,1,1,B7,BS07,1,1890.4,9
0109,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0109,1,0112,10,1,1,1,B4,BS04,1,2002.5,10
0110,1,0112,10,1,1,1,B4,BS04,1,2002.5,10
0111,2,0103,10,2,1,1,B10,BS10,1,1922.4,9
0111,2,0104,10,2,2,2,BAX09,BSX09,2,2049.0,7
0111,2,0159,10,2,1,1,B13,BS13,1,1890.4,9
0111,2,0160,10,2,2,2,BAX07,BSX07,2,1928.8,9
0112,1,0102,10,1,1,1,B2,BS02,1,1954.4,10
0112,1,0108,10,1,1,1,B5,BS05,1,1922.4,11
0112,1,0112,10,1,1,1,B4,BS04,1,2002.5,10
0159,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0160,1,0107,10,1,1,1,B1,BS01,1,2018.5,9
0160,2,0104,10,2,2,2,BAX09,BSX09,2,2049.0,7
0160,2,0111,10,2,2,2,BAX08,BSX08,2,1954.4,9
0160,2,0112,10,2,1,1,B11,BS11,1,2034.5,9
0160,2,0160,10,2,2,2,BAX07,BSX07,2,1928.8,9
0201,1,0207,10,1,1,2,B10,BS04,1,2018.5,10
0201,1,0212,10,1,1,2,B8,BS02,1,1970.5,11
0201,2,0201,10,2,6,1,BA318,BS332,3,1851.9,10
0201,3,0202,10,3,2,2,B14,BG08,1,2354.9,6
0202,3,0202,10,3,6,1,BA310,BG310,1,2290.9,6
0203,2,0207,10,2,1,2,B4,BG04,1,1909.6,8
0203,3,0204,10,3,1,2,B13,BG07,1,2354.9,6
0204,2,0202,10,2,2,2,B3,BG03,1,1810.3,10
0206,2,0204,10,2,1,2,B1,BG01,1,1911.2,8
0206,2,0211,10,2,7,1,BA313,BS322,1,2002.5,8
0209,1,0211,10,1,7,1,BA313,BS323,1,2002.5,9
0209,2,0202,10,2,6,1,BA310,BS316,1,1901.6,9
0209,2,0211,10,2,7,1,BA313,BS322,1,2002.5,8
0210,3,0202,10,3,2,2,B14,BG08,1,2354.9,6
0211,1,0211,10,1,1,2,B11,BS05,1,2018.5,10
0212,1,0201,10,1,1,2,B12,BS06,1,2002.5,9
0212,1,0212,10,1,1,2,B8,BS02,1,1970.5,11
0212,2,0212,10,2,6,1,BA302,BS303,2,2036.1,9
0212,3,0202,10,3,2,2,B14,BG08,1,2354.9,6
0259,3,0202,10,3,6,1,BA310,BG310,1,2290.9,6
0259,3,0204,10,3,1,2,B13,BG07,1,2354.9,6
0260,2,0212,10,2,6,1,BA302,BS303,2,2036.1,9
0260,2,0212,10,2,2,2,B2,BG02,1,1917.6,8
5004,1,5004,10,1,1,2,BX03,BSX03,1,1970.5,9
1400,1,1400,11,1,1,1,BX01,BSX01,1,2098.6,9
0101,1,0101,12,1,1,1,B5,BS05,1,1970.5,9
0104,1,0107,12,1,1,2,B1,BS01,1,1954.4,11
0105,1,0161,12,1,1,2,B6,BS06,1,2018.5,10
0107,2,0101,12,2,2,2,B9,BG03,1,2194.7,7
0107,2,0161,12,2,2,2,B22,BG22,1,2018.5,10
0112,1,0101,12,1,1,1,B5,BS05,1,1970.5,9
0503,3,0504,12,3,3,1,BAX07,BGX05,2,2098.6,7
0504,1,0503,12,1,3,1,BAX01,BSX01,2,1682.1,17
0504,3,0506,12,3,3,2,BAX06,BGX04,2,2130.7,7
0505,1,0503,12,1,3,1,BAX01,BSX01,2,1682.1,17
0505,3,0504,12,3,3,1,BAX07,BGX05,2,2098.6,7
0506,2,0503,12,2,3,1,BAX03,BGX01,2,1867.9,9
0506,3,0563,12,3,1,2,TP3,BG59,1,2098.6,8
0507,1,0503,12,1,3,1,BAX01,BSX01,2,1682.1,17
0507,1,0563,12,1,1,2,TP3,BS57,1,1752.6,13
0507,1,1030,12,1,1,1,BA*,BS**,1,1714.1,12
0507,2,0506,12,2,3,2,BAX04,BGX02,2,1874.3,8
0508,2,0504,12,2,3,1,BAX05,BGX03,2,2290.9,6
0509,3,1030,12,3,1,1,BA*,BG**,1,2114.6,8
0561,1,1030,12,1,1,1,BA*,BS**,1,1714.1,12
0561,3,1030,12,3,1,1,BA*,BG**,1,2114.6,8
0562,1,0563,12,1,1,2,TP3,BS57,1,1752.6,13
0562,3,0503,12,3,3,1,BAX08,BGX06,2,2114.6,7
0562,3,1030,12,3,1,1,BA*,BG**,1,2114.6,8
0564,1,0503,12,1,3,1,BAX01,BSX01,2,1682.1,17
0564,2,0506,12,2,3,2,BAX04,BGX02,2,1874.3,8
0565,1,1030,12,1,1,2,TP1,BS55,1,1714.1,12
0565,2,0506,12,2,3,2,BAX04,BGX02,2,1874.3,8
0565,3,0563,12,3,1,2,TP3,BG59,1,2098.6,8
0566,1,1030,12,1,1,2,TP1,BS55,1,1714.1,12
0566,1,1030,12,1,1,1,BA*,BS**,1,1714.1,12
0566,2,0503,12,2,3,1,BAX03,BGX01,2,1867.9,9
1030,2,1030,12,2,1,2,TP1,BG56,1,1810.3,11
3811,1,3811,12,1,1,2,BA*,BS**,1,1906.4,12
3811,2,3811,12,2,1,2,BA*,BG*,1,1954.4,8
3996,1,3996,12,1,1,2,TP1,BS55,1,1730.2,9
3997,1,3997,12,1,1,1,BA*,BS**,1,1634.0,15
4057,2,4057,12,2,1,2,BA*,BG**,1,1842.3,9
4096,1,4096,12,1,1,1,BA*,BS**,1,1794.2,12
4096,2,4096,12,2,1,2,TP1,BG55,1,1778.2,12
4101,2,4101,12,2,1,1,BA*,BG**,1,1954.4,9
4103,2,4103,12,2,1,1,BA*,BG**,1,2082.6,8
4106,1,4106,12,1,1,2,TP1,BS55,1,1714.1,13
4106,2,4106,12,2,1,2,TP1,BG56,1,1778.2,13
0259,2,0259,55,2,1,1,B24,BG11,1,2274.8,5
0259,3,0215,55,3,1,2,B21,BG08,1,2210.8,6
0260,1,0216,55,1,2,2,BAX28,BSX28,1,2047.4,9
0261,1,0261,55,1,2,1,BAX20,BSX20,1,1787.8,11
0261,2,0220,55,2,1,1,B10,BS10,1,2146.7,7
0261,2,0264,55,2,1,1,B13,BS13,1,2098.6,7
0262,1,0214,55,1,1,2,B3,BS03,1,2210.8,7
0262,1,0218,55,1,2,2,BAX22,BSX22,1,2045.8,8
0262,2,0218,55,2,1,2,B15,BG02,1,2210.8,7
0262,2,0262,55,2,2,2,BAX12,BGX12,1,2178.7,5
0262,4,0216,55,3,2,2,BAX01,BGX01,1,2274.8,5
0263,1,0216,55,1,1,1,B5,BS05,1,2178.7,7
0263,3,0213,55,3,2,2,BAX02,BGX02,1,2226.8,6
0263,3,0216,55,3,2,2,BAX01,BGX01,1,2274.8,5
0264,1,0216,55,1,2,2,BAX17,BSX17,1,2069.8,8
0264,2,0213,55,2,2,2,BAX08,BSX08,1,2191.5,6
0264,2,0264,55,2,1,1,B13,BS13,1,2098.6,7
0264,3,0213,55,3,2,2,BAX02,BGX02,1,2226.8,6
0265,2,0218,55,2,1,2,B15,BG02,1,2210.8,7
0265,2,0262,55,2,2,2,BAX12,BGX12,1,2178.7,5
0266,1,0213,55,1,2,2,BAX18,BSX18,1,2130.7,7
0266,1,0218,55,1,2,2,BAX22,BSX22,1,2045.8,8
0266,1,0264,55,1,1,2,B8,BS08,1,2130.7,6
0266,2,0220,55,2,1,2,B10,BS10,1,2210.8,7
0266,2,0261,55,2,2,2,BAX10,BSX10,1,1954.4,9
0266,2,0264,55,2,1,1,B13,BS13,1,2098.6,7
0266,3,0265,55,3,1,2,B25,BG12,1,2242.8,6
0805,1,0806,55,1,2,2,BAX06,BSX06,1,2116.2,7
0805,1,0806,55,1,1,1,B2,BS02,1,2178.7,7
0805,2,0805,55,2,2,1,BAX01,BGX01,1,2274.8,6
0806,1,0805,55,1,1,1,B1,BS01,1,2178.7,6
0806,2,0806,55,2,2,1,BAX02,BGX02,1,2258.8,6
0903,2,0903,55,2,1,3,TP5,BG64,1,1842.3,10
0907,2,0903,55,2,1,3,TP5,BG64,1,1842.3,10
0907,2,0909,55,2,1,3,TP6,BG66,1,2082.6,10
0909,2,0907,55,2,1,3,TP4,BG68,1,1874.3,11
0909,2,0909,55,2,1,3,TP6,BG66,1,2082.6,10
3010,1,3010,55,1,1,2,BX04,BSX04,1,2210.8,7
3015,1,3015,55,1,1,2,BX04,BSX04,1,1810.3,11
3016,1,3016,55,1,1,2,BX04,BSX04,1,1698.1,14
5037,1,5037,55,1,1,1,BX05,BSX05,1,1874.3,12
5040,2,5040,55,2,1,1,BX01,BGX01,1,2387.0,5
6353,3,6353,55,3,1,2,BX02,BGX02,1,2178.7,8
A902,2,A908,55,2,1,1,TP4,BG56,1,2371.0,5
A907,2,A901,55,2,1,1,TP1,BG56,1,2306.9,6
A907,2,A907,55,2,1,1,TP3,BG56,1,2387.0,6
A908,2,A908,55,2,1,1,TP4,BG56,1,2371.0,5
B902,2,B903,55,2,1,2,TP3,BG56,1,2354.9,5
B903,2,B907,55,2,1,2,TP2,BG56,1,2306.9,6
B907,2,B907,55,2,1,2,TP2,BG56,1,2306.9,6
B908,2,B907,55,2,1,2,TP2,BG56,1,2306.9,6
B908,2,B909,55,2,1,2,TP1,BG56,1,2371.0,5
B909,2,B902,55,2,1,2,TP4,BG56,1,2371.0,5
2018,2,2018,56,2,1,2,TP1,BG91,1,2162.7,7
2019,2,2019,56,2,1,1,BA*,BG**,1,2034.5,7
2037,1,2037,56,1,1,1,BA*,BS**,1,1874.3,12
6029,3,6029,56,3,1,2,TP1,BG91,1,2162.7,9
6031,1,6031,56,1,1,2,TP1,BS91,1,1810.3,13
7775,1,7775,56,1,1,2,TP1,BS92,1,1826.3,17
A320,1,1007,56,1,1,1,BA*,BS**,1,1938.4,12
B360,1,7775,56,1,1,1,BA*,BS**,1,1778.2,16
B360,2,7775,56,2,1,1,BA*,BG**,1,2178.7,7
1003,2,1003,72,2,1,2,BA*,BG**,1,2114.6,7
4121,2,4121,72,2,1,1,BA*,BG**,1,2098.6,7
0501,2,0503,81,2,1,1,TP1,BG91,1,2226.8,5
0501,2,0509,81,2,3,2,BA271,BG271,8,2196.3,6
0502,2,0503,81,2,1,1,TP1,BG91,1,2226.8,5
0503,2,0502,81,2,1,1,BA*,BG*2,1,2242.8,7
0503,2,0508,81,2,3,2,BA267,BG267,7,2226.8,6
0504,1,0505,81,1,1,1,BA*,BS*1,1,1826.3,15
0504,2,0505,81,2,1,1,BA*,BG*1,1,2226.8,5
0505,2,0505,81,2,1,1,BA*,BG*1,1,2226.8,5
0506,2,0502,81,2,1,1,BA*,BG*2,1,2242.8,7
0506,2,0507,81,2,3,2,BA265,BG265,5,2223.6,6
0508,1,0505,81,1,1,1,BA*,BS*1,1,1826.3,15
0508,2,0502,81,2,1,1,BA*,BG*2,1,2242.8,7
0508,2,0503,81,2,1,1,TP1,BG91,1,2226.8,5
0508,2,0507,81,2,3,2,BA265,BG265,5,2223.6,6
0509,1,0505,81,1,1,1,BA*,BS*1,1,1826.3,15
0509,1,0507,81,1,3,2,BA265,BS265,5,1855.1,14
0509,2,0505,81,2,1,1,BA*,BG*1,1,2226.8,5
0509,2,0507,81,2,3,2,BA265,BG265,5,2223.6,6
1804,2,1804,81,2,1,2,TP1,BG92,1,2194.7,6
8529,1,8529,81,1,1,1,BA*,BS**,1,2210.8,6
1005,2,1005,82,2,1,2,TP1,BG92,1,2162.7,8
6006,3,6006,82,3,1,2,TP1,BG91,1,2242.8,6
6007,1,6007,82,1,1,1,BA*,BS**,1,2242.8,6
6007,2,6007,82,2,1,1,BA*,BG**,1,2274.8,5
9017,3,9017,82,3,1,1,BA*,BG**,1,2322.9,6
0501,1,0504,83,1,4,2,BAX15,BSX15,5,2066.6,7
0501,3,0508,83,3,1,1,TP4,BG61,1,2226.8,6
0502,2,0507,83,2,1,2,TP3,BG60,1,2306.9,6
0502,3,0507,83,3,1,2,TP3,BG59,1,2258.8,6
0503,2,0502,83,2,1,2,TP1,BG56,1,2274.8,6
0503,2,0503,83,2,1,2,TP5,BG64,1,2258.8,6
0503,2,0506,83,2,4,1,BAX03,BGX03,4,2274.8,5
0503,3,0507,83,3,1,2,TP3,BG59,1,2258.8,6
0503,3,0508,83,3,4,2,BAX01,BGX01,5,2242.8,6
0504,2,0505,83,2,1,1,TP2,BG58,1,2274.8,6
0504,2,0506,83,2,4,1,BAX03,BGX03,4,2274.8,5
0504,3,0505,83,3,1,1,TP2,BG57,1,2242.8,6
0504,3,0508,83,3,1,1,TP4,BG61,1,2226.8,6
0505,2,0507,83,2,1,2,TP3,BG60,1,2306.9,6
0505,3,0507,83,3,1,2,TP3,BG59,1,2258.8,6
0506,1,0506,83,1,4,1,BAX12,BSX12,4,2098.6,8
0506,2,0502,83,2,1,2,TP1,BG56,1,2274.8,6
0506,2,0503,83,2,1,2,TP5,BG64,1,2258.8,6
0507,1,0503,83,1,1,2,TP5,BS59,1,2114.6,8
0507,1,0503,83,1,4,1,BAX08,BSX08,5,2114.6,8
0666,1,0660,18,1,1,2,BAX06,BSX06,5,2077.8,9
0670,1,0660,18,1,1,2,BAX06,BSX06,5,2077.8,9
0670,1,0668,18,1,1,2,BAX08,BSX08,4,2101.8,8
1037,1,1037,18,1,1,2,TP1,BS55,1,1906.4,12
2009,1,2009,18,1,1,1,BX01,BSX01,1,2034.5,10
3002,1,3002,18,1,1,2,TP1,BS55,1,1858.3,13
3030,1,3030,18,1,1,1,BX01,BSX01,1,1938.4,12
4021,1,4021,18,1,1,1,BX01,BSX01,1,1922.4,12
5043,1,5043,18,1,1,1,BX03,BSX03,1,1746.2,18
6012,1,6012,18,1,1,1,BX01,BSX01,1,1746.2,16
9020,1,9020,18,1,1,1,BX03,BSX03,1,1922.4,13
A310,1,1028,18,1,1,1,BX01,BSX01,1,1778.2,14
A330,1,1028,18,1,1,1,BX01,BSX01,1,1778.2,14
A430,1,3031,18,1,1,2,TP1,BS55,1,1666.1,17
0101,1,0101,19,1,1,2,TP03,BS09,1,1874.3,12
0101,1,0105,19,1,1,2,TP02,BS08,1,1906.4,13
0101,3,0108,19,3,1,1,B9,BG03,1,2226.8,7
0101,3,0109,19,3,1,1,B8,BG04,1,2226.8,7
0101,3,0109,19,3,2,2,BAX02,BGX02,2,2178.7,7
